時間,地點1,小客車交通量,小貨車交通量,大客車交通量,大貨車交通量,聯結車交通量,小客車車速,小貨車車速,大客車車速,大貨車車速,聯結車車速
173,0339,249.0,102.0,9.0,29.0,19.0,79.0,77.0,75.0,75.0,68.0
173,0339,91.0,30.0,4.0,1.0,0.0,86.0,84.0,77.0,75.0,0.0
173,0340,160.0,40.0,10.0,13.0,13.0,93.0,86.0,81.0,82.0,82.0
173,0340,77.0,31.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0
173,0376,250.0,103.0,11.0,22.0,21.0,32.0,32.0,32.0,30.0,32.0
173,0376,112.0,60.0,6.0,12.0,10.0,32.0,32.0,57.0,43.0,43.0
173,0413,162.0,52.0,5.0,22.0,14.0,93.0,90.0,86.0,84.0,86.0
173,0413,134.0,59.0,5.0,23.0,8.0,93.0,93.0,82.0,86.0,86.0
173,0467,140.0,50.0,5.0,17.0,18.0,84.0,79.0,72.0,75.0,70.0
173,0467,154.0,65.0,2.0,31.0,12.0,97.0,93.0,88.0,86.0,91.0
173,0492,194.0,81.0,1.0,25.0,19.0,82.0,82.0,72.0,75.0,75.0
173,0492,155.0,75.0,4.0,28.0,15.0,90.0,86.0,90.0,79.0,90.0
173,0511,182.0,86.0,4.0,18.0,22.0,90.0,90.0,88.0,82.0,82.0
173,0511,166.0,73.0,3.0,27.0,19.0,86.0,79.0,75.0,79.0,79.0
173,0511,8.0,9.0,0.0,0.0,0.0,73.0,75.0,0.0,0.0,0.0
173,0511,12.0,5.0,0.0,1.0,0.0,72.0,68.0,0.0,72.0,0.0
173,0532,179.0,86.0,2.0,15.0,24.0,86.0,82.0,81.0,79.0,79.0
173,0532,24.0,4.0,0.0,1.0,2.0,79.0,81.0,0.0,79.0,45.0
173,0532,3.0,1.0,0.0,1.0,0.0,18.0,79.0,0.0,14.0,0.0
173,0532,13.0,5.0,0.0,4.0,2.0,7.0,3.0,0.0,5.0,3.0
173,0532,236.0,96.0,2.0,56.0,23.0,57.0,54.0,46.0,46.0,46.0
173,0557,243.0,115.0,2.0,36.0,24.0,82.0,79.0,45.0,73.0,79.0
173,0557,14.0,4.0,0.0,2.0,2.0,0.0,39.0,0.0,0.0,23.0
173,0557,155.0,84.0,2.0,33.0,18.0,28.0,25.0,23.0,25.0,25.0
173,0578,80.0,51.0,2.0,40.0,28.0,54.0,54.0,46.0,46.0,46.0
173,0578,36.0,10.0,1.0,0.0,0.0,61.0,59.0,61.0,0.0,0.0
173,0584,156.0,86.0,1.0,27.0,23.0,86.0,82.0,86.0,79.0,79.0
173,0633,131.0,79.0,1.0,37.0,25.0,75.0,68.0,57.0,64.0,64.0
173,0633,40.0,24.0,0.0,0.0,0.0,72.0,68.0,0.0,0.0,0.0
173,0633,101.0,51.0,3.0,28.0,22.0,82.0,82.0,72.0,72.0,68.0
173,0664,120.0,57.0,1.0,31.0,25.0,90.0,86.0,86.0,79.0,79.0
173,0664,135.0,62.0,0.0,29.0,22.0,93.0,90.0,0.0,86.0,79.0
173,0681,161.0,65.0,6.0,41.0,23.0,90.0,82.0,79.0,79.0,79.0
173,0681,67.0,30.0,0.0,19.0,12.0,90.0,90.0,0.0,79.0,73.0
173,0699,85.0,41.0,6.0,22.0,16.0,93.0,93.0,90.0,86.0,90.0
173,0699,68.0,38.0,3.0,24.0,14.0,93.0,90.0,97.0,86.0,86.0
173,0750,105.0,50.0,5.0,22.0,11.0,100.0,93.0,90.0,90.0,90.0
173,0750,101.0,44.0,2.0,0.0,0.0,97.0,97.0,95.0,0.0,0.0
173,0750,164.0,54.0,6.0,27.0,14.0,97.0,93.0,88.0,86.0,86.0
173,0880,190.0,75.0,6.0,20.0,13.0,90.0,90.0,79.0,81.0,82.0
173,0880,151.0,73.0,3.0,19.0,6.0,93.0,90.0,86.0,86.0,82.0
173,0928,168.0,74.0,0.0,30.0,12.0,90.0,86.0,0.0,82.0,81.0
173,0928,115.0,48.0,1.0,16.0,11.0,97.0,97.0,90.0,82.0,86.0
173,0950,100.0,46.0,1.0,24.0,13.0,97.0,97.0,90.0,84.0,79.0
173,0956,148.0,62.0,8.0,20.0,14.0,93.0,93.0,86.0,86.0,86.0
173,0979,151.0,58.0,6.0,22.0,15.0,93.0,90.0,86.0,86.0,75.0
173,0980,100.0,30.0,10.0,10.0,5.0,100.0,93.0,93.0,93.0,93.0
173,0980,9.0,7.0,0.0,2.0,5.0,61.0,64.0,0.0,57.0,61.0
173,0980,71.0,27.0,1.0,12.0,5.0,82.0,79.0,79.0,79.0,79.0
173,1045,136.0,45.0,6.0,12.0,5.0,100.0,97.0,91.0,91.0,86.0
173,1045,44.0,11.0,1.0,6.0,5.0,97.0,97.0,86.0,90.0,93.0
173,1045,7.0,3.0,0.0,0.0,0.0,75.0,43.0,0.0,0.0,0.0
173,1045,100.0,38.0,4.0,19.0,3.0,100.0,97.0,97.0,90.0,82.0
173,1123,139.0,47.0,2.0,13.0,6.0,100.0,100.0,93.0,90.0,81.0
173,1123,95.0,37.0,5.0,11.0,6.0,100.0,100.0,93.0,86.0,84.0
173,1292,151.0,44.0,7.0,11.0,10.0,100.0,100.0,93.0,82.0,81.0
173,1292,104.0,30.0,4.0,11.0,7.0,104.0,97.0,95.0,90.0,82.0
173,1389,136.0,38.0,5.0,15.0,12.0,104.0,104.0,97.0,93.0,86.0
173,1389,109.0,59.0,5.0,16.0,5.0,100.0,97.0,93.0,86.0,79.0
173,1465,138.0,48.0,5.0,12.0,10.0,104.0,104.0,93.0,91.0,90.0
173,1465,111.0,47.0,5.0,10.0,8.0,104.0,97.0,93.0,90.0,77.0
173,1572,151.0,39.0,4.0,10.0,4.0,100.0,97.0,90.0,84.0,72.0
173,1572,120.0,44.0,7.0,12.0,10.0,104.0,100.0,90.0,90.0,84.0
173,1621,148.0,43.0,6.0,22.0,16.0,100.0,100.0,91.0,93.0,90.0
173,1621,96.0,30.0,4.0,13.0,5.0,104.0,97.0,91.0,79.0,90.0
173,1621,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,86.0,0.0
173,1621,7.0,5.0,0.0,1.0,0.0,86.0,86.0,0.0,86.0,0.0
173,1664,147.0,51.0,9.0,14.0,9.0,100.0,100.0,97.0,90.0,86.0
173,1664,20.0,5.0,0.0,5.0,1.0,93.0,100.0,0.0,90.0,93.0
173,1664,7.0,1.0,0.0,2.0,1.0,79.0,79.0,0.0,77.0,79.0
173,1664,99.0,44.0,3.0,8.0,6.0,25.0,25.0,25.0,25.0,23.0
173,1699,178.0,75.0,4.0,14.0,7.0,93.0,93.0,90.0,88.0,82.0
173,1699,101.0,47.0,2.0,12.0,1.0,46.0,43.0,34.0,36.0,32.0
173,1774,184.0,65.0,5.0,15.0,7.0,93.0,93.0,90.0,86.0,82.0
173,1774,89.0,49.0,5.0,18.0,11.0,104.0,97.0,93.0,90.0,90.0
173,1802,139.0,62.0,4.0,16.0,12.0,100.0,97.0,97.0,86.0,90.0
173,1802,94.0,54.0,6.0,11.0,10.0,104.0,100.0,97.0,93.0,90.0
173,1839,146.0,70.0,4.0,20.0,16.0,100.0,97.0,95.0,93.0,90.0
173,1839,130.0,55.0,3.0,12.0,3.0,100.0,97.0,86.0,90.0,86.0
173,1906,167.0,82.0,11.0,14.0,12.0,97.0,97.0,90.0,90.0,86.0
173,1906,128.0,56.0,4.0,15.0,4.0,104.0,100.0,93.0,90.0,84.0
173,1906,9.0,4.0,0.0,0.0,0.0,72.0,75.0,0.0,0.0,0.0
173,1906,5.0,5.0,0.0,2.0,0.0,75.0,72.0,0.0,70.0,0.0
173,1960,146.0,60.0,2.0,21.0,8.0,104.0,104.0,95.0,90.0,84.0
173,1960,42.0,16.0,1.0,6.0,7.0,73.0,72.0,7.0,68.0,68.0
173,1960,53.0,18.0,0.0,4.0,2.0,72.0,68.0,0.0,61.0,63.0
173,1960,148.0,64.0,3.0,32.0,23.0,102.0,100.0,93.0,93.0,86.0
173,2011,153.0,66.0,6.0,32.0,12.0,100.0,99.0,90.0,90.0,81.0
173,2011,129.0,71.0,3.0,34.0,25.0,100.0,97.0,90.0,90.0,86.0
173,2089,177.0,54.0,5.0,24.0,20.0,100.0,97.0,93.0,90.0,82.0
173,2089,137.0,57.0,8.0,34.0,35.0,104.0,104.0,93.0,93.0,86.0
173,2156,169.0,63.0,4.0,31.0,19.0,100.0,100.0,90.0,93.0,86.0
173,2156,119.0,69.0,4.0,25.0,29.0,108.0,104.0,95.0,93.0,86.0
173,2249,155.0,81.0,5.0,28.0,16.0,100.0,97.0,93.0,82.0,73.0
173,2249,151.0,66.0,2.0,29.0,26.0,100.0,99.0,93.0,90.0,86.0
173,2322,136.0,75.0,3.0,19.0,16.0,97.0,97.0,97.0,90.0,79.0
173,2322,119.0,45.0,6.0,23.0,18.0,108.0,104.0,90.0,93.0,93.0
173,2394,136.0,72.0,3.0,23.0,9.0,104.0,104.0,93.0,90.0,82.0
173,2394,130.0,55.0,8.0,28.0,22.0,108.0,100.0,90.0,93.0,91.0
173,2425,133.0,44.0,4.0,22.0,19.0,108.0,104.0,102.0,97.0,90.0
173,2425,115.0,45.0,2.0,24.0,26.0,108.0,104.0,99.0,90.0,90.0
173,2472,131.0,45.0,5.0,20.0,22.0,104.0,104.0,100.0,54.0,86.0
173,2472,124.0,35.0,1.0,25.0,31.0,104.0,100.0,90.0,90.0,90.0
173,2514,152.0,51.0,2.0,19.0,18.0,104.0,104.0,100.0,90.0,86.0
173,2514,123.0,39.0,3.0,20.0,22.0,108.0,100.0,93.0,97.0,86.0
173,2603,113.0,37.0,1.0,20.0,12.0,108.0,100.0,90.0,90.0,86.0
173,2603,83.0,35.0,1.0,24.0,19.0,108.0,100.0,97.0,90.0,90.0
173,2674,104.0,41.0,6.0,24.0,17.0,104.0,100.0,97.0,93.0,90.0
173,2674,90.0,41.0,2.0,20.0,21.0,104.0,104.0,88.0,93.0,90.0
173,2714,114.0,46.0,9.0,22.0,26.0,104.0,100.0,90.0,90.0,82.0
173,2714,75.0,45.0,2.0,17.0,18.0,108.0,104.0,99.0,93.0,86.0
173,2827,99.0,35.0,3.0,22.0,17.0,108.0,108.0,93.0,93.0,86.0
173,2827,88.0,45.0,5.0,30.0,18.0,108.0,100.0,97.0,86.0,86.0
173,2866,122.0,58.0,1.0,22.0,21.0,108.0,104.0,90.0,90.0,86.0
173,2866,93.0,33.0,0.0,30.0,24.0,108.0,108.0,0.0,93.0,86.0
173,2930,112.0,42.0,2.0,20.0,21.0,108.0,104.0,66.0,99.0,86.0
173,2930,123.0,50.0,5.0,13.0,24.0,104.0,104.0,93.0,86.0,86.0
173,3019,108.0,61.0,3.0,29.0,19.0,104.0,100.0,93.0,90.0,82.0
173,3019,103.0,36.0,4.0,21.0,24.0,25.0,25.0,23.0,25.0,23.0
173,3083,121.0,56.0,3.0,22.0,23.0,104.0,100.0,93.0,93.0,86.0
173,3083,95.0,53.0,3.0,17.0,22.0,75.0,75.0,61.0,61.0,61.0
173,3126,139.0,55.0,4.0,25.0,31.0,104.0,100.0,93.0,90.0,90.0
173,3126,104.0,55.0,7.0,22.0,27.0,97.0,93.0,90.0,86.0,79.0
173,3126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,3126,1.0,2.0,0.0,1.0,4.0,79.0,84.0,0.0,75.0,68.0
173,3185,115.0,56.0,6.0,21.0,16.0,97.0,97.0,93.0,86.0,86.0
173,3185,13.0,5.0,0.0,2.0,2.0,82.0,86.0,0.0,77.0,73.0
173,3185,1.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,18.0
173,3185,146.0,59.0,4.0,25.0,31.0,90.0,93.0,91.0,82.0,79.0
173,3227,134.0,79.0,2.0,22.0,22.0,97.0,97.0,93.0,90.0,86.0
173,3227,159.0,79.0,0.0,31.0,36.0,97.0,97.0,0.0,86.0,82.0
173,3252,129.0,74.0,2.0,23.0,28.0,93.0,93.0,93.0,82.0,82.0
173,3252,129.0,57.0,1.0,24.0,32.0,97.0,93.0,82.0,82.0,82.0
173,3286,95.0,49.0,0.0,23.0,22.0,100.0,97.0,0.0,82.0,84.0
173,3286,104.0,54.0,0.0,25.0,41.0,97.0,93.0,0.0,82.0,82.0
173,3366,99.0,73.0,1.0,15.0,23.0,97.0,93.0,100.0,86.0,86.0
173,3366,143.0,73.0,2.0,23.0,40.0,100.0,97.0,86.0,86.0,86.0
173,3398,116.0,90.0,1.0,32.0,33.0,93.0,93.0,46.0,90.0,86.0
173,3398,200.0,70.0,2.0,32.0,40.0,90.0,86.0,84.0,82.0,81.0
173,3460,142.0,85.0,3.0,25.0,39.0,90.0,86.0,82.0,82.0,79.0
173,3460,158.0,83.0,4.0,34.0,46.0,79.0,79.0,72.0,75.0,73.0
173,3535,152.0,86.0,2.0,18.0,46.0,90.0,88.0,84.0,79.0,75.0
173,3535,136.0,61.0,1.0,18.0,52.0,90.0,82.0,86.0,79.0,77.0
173,3559,148.0,74.0,0.0,13.0,51.0,90.0,90.0,0.0,79.0,82.0
173,3561,141.0,65.0,2.0,25.0,43.0,82.0,82.0,84.0,72.0,75.0
173,3590,138.0,58.0,1.0,14.0,41.0,93.0,93.0,86.0,86.0,82.0
173,3590,150.0,62.0,1.0,24.0,45.0,88.0,82.0,79.0,79.0,79.0
173,3590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,3590,0.0,1.0,0.0,2.0,1.0,0.0,86.0,0.0,82.0,68.0
173,3640,131.0,67.0,1.0,23.0,53.0,93.0,90.0,64.0,82.0,82.0
173,3640,6.0,2.0,0.0,0.0,2.0,97.0,95.0,0.0,0.0,82.0
173,3640,6.0,7.0,0.0,0.0,1.0,99.0,90.0,0.0,0.0,82.0
173,3640,156.0,69.0,3.0,31.0,62.0,86.0,82.0,75.0,75.0,79.0
173,3676,131.0,66.0,1.0,26.0,57.0,86.0,86.0,79.0,79.0,82.0
173,3676,153.0,79.0,4.0,26.0,67.0,86.0,79.0,72.0,73.0,75.0
173,3686,12.0,3.0,1.0,3.0,39.0,73.0,64.0,64.0,64.0,64.0
173,3696,121.0,65.0,0.0,26.0,42.0,90.0,86.0,0.0,75.0,75.0
173,3736,4.0,8.0,0.0,3.0,19.0,66.0,75.0,0.0,68.0,72.0
173,0163,65.0,45.0,1.0,1.0,0.0,90.0,90.0,86.0,3.0,0.0
173,0174,47.0,17.0,2.0,1.0,0.0,104.0,100.0,100.0,104.0,0.0
173,0174,8.0,5.0,0.0,0.0,0.0,95.0,93.0,0.0,0.0,0.0
173,0174,23.0,10.0,0.0,0.0,0.0,104.0,102.0,0.0,0.0,0.0
173,0200,71.0,30.0,1.0,2.0,0.0,93.0,90.0,86.0,82.0,0.0
173,0206,134.0,78.0,1.0,1.0,1.0,90.0,86.0,79.0,82.0,86.0
173,0208,143.0,60.0,2.0,2.0,0.0,90.0,90.0,88.0,90.0,0.0
173,0271,164.0,74.0,2.0,0.0,0.0,90.0,86.0,81.0,0.0,0.0
173,0305,72.0,27.0,1.0,0.0,0.0,90.0,90.0,72.0,0.0,0.0
173,0305,72.0,20.0,1.0,0.0,0.0,93.0,91.0,79.0,0.0,0.0
173,0333,76.0,28.0,2.0,1.0,0.0,90.0,90.0,88.0,79.0,0.0
173,0334,86.0,24.0,0.0,0.0,0.0,93.0,90.0,0.0,0.0,0.0
173,0447,87.0,24.0,3.0,0.0,0.0,79.0,75.0,79.0,0.0,0.0
173,0447,52.0,19.0,0.0,0.0,0.0,93.0,93.0,0.0,0.0,0.0
173,0447,110.0,39.0,3.0,1.0,0.0,90.0,90.0,90.0,79.0,0.0
173,0579,103.0,33.0,1.0,0.0,1.0,97.0,97.0,86.0,0.0,93.0
173,0579,27.0,12.0,0.0,0.0,0.0,61.0,64.0,0.0,0.0,0.0
173,0579,58.0,25.0,2.0,2.0,0.0,86.0,82.0,84.0,84.0,0.0
173,0608,45.0,20.0,0.0,0.0,0.0,79.0,79.0,0.0,0.0,0.0
173,0608,68.0,23.0,2.0,0.0,0.0,93.0,93.0,90.0,0.0,0.0
173,0610,104.0,38.0,4.0,1.0,0.0,64.0,61.0,57.0,61.0,0.0
174,0005,53.0,24.0,0.0,0.0,0.0,86.0,82.0,0.0,0.0,0.0
174,0017,0.0,19.0,2.0,3.0,0.0,0.0,90.0,84.0,86.0,0.0
174,0017,76.0,30.0,1.0,5.0,3.0,82.0,79.0,79.0,75.0,79.0
174,0029,82.0,31.0,3.0,2.0,1.0,86.0,86.0,86.0,75.0,86.0
174,0029,96.0,39.0,1.0,7.0,2.0,86.0,86.0,82.0,75.0,86.0
174,0061,99.0,39.0,3.0,3.0,3.0,90.0,90.0,82.0,82.0,72.0
174,0061,166.0,64.0,4.0,9.0,24.0,86.0,86.0,82.0,79.0,79.0
174,0099,155.0,69.0,3.0,4.0,11.0,82.0,82.0,79.0,70.0,72.0
174,0099,84.0,26.0,3.0,5.0,20.0,86.0,84.0,79.0,75.0,77.0
174,0099,62.0,18.0,0.0,0.0,0.0,99.0,97.0,0.0,0.0,0.0
174,0099,2.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
174,0099,51.0,25.0,0.0,2.0,6.0,54.0,57.0,0.0,57.0,54.0
174,0147,82.0,31.0,2.0,6.0,10.0,90.0,86.0,75.0,81.0,81.0
174,0147,15.0,6.0,0.0,2.0,7.0,86.0,81.0,0.0,84.0,82.0
174,0147,28.0,12.0,1.0,4.0,6.0,82.0,77.0,79.0,81.0,77.0
174,0147,155.0,48.0,5.0,10.0,27.0,86.0,90.0,79.0,81.0,82.0
174,0153,152.0,38.0,7.0,18.0,25.0,82.0,82.0,72.0,81.0,79.0
174,0153,80.0,44.0,3.0,16.0,25.0,79.0,79.0,82.0,75.0,75.0
174,0182,107.0,52.0,3.0,15.0,33.0,57.0,57.0,54.0,54.0,57.0
174,0213,88.0,37.0,0.0,14.0,24.0,61.0,57.0,0.0,61.0,61.0
174,0233,72.0,42.0,1.0,15.0,22.0,28.0,25.0,25.0,28.0,28.0
174,0248,196.0,68.0,7.0,17.0,31.0,86.0,86.0,93.0,86.0,86.0
174,0256,188.0,60.0,3.0,13.0,20.0,46.0,45.0,54.0,32.0,36.0
174,0264,199.0,69.0,11.0,18.0,27.0,90.0,90.0,90.0,86.0,86.0
174,0293,199.0,68.0,5.0,21.0,30.0,86.0,86.0,75.0,82.0,82.0
174,0293,156.0,53.0,14.0,13.0,14.0,93.0,90.0,86.0,79.0,82.0
174,0339,230.0,101.0,7.0,28.0,20.0,70.0,68.0,75.0,68.0,68.0
174,0339,98.0,44.0,3.0,0.0,0.0,86.0,82.0,82.0,0.0,0.0
174,0340,189.0,62.0,7.0,18.0,16.0,93.0,90.0,82.0,84.0,81.0
174,0340,71.0,22.0,3.0,0.0,0.0,93.0,93.0,90.0,0.0,0.0
174,0376,249.0,97.0,7.0,20.0,17.0,36.0,36.0,14.0,36.0,39.0
174,0376,149.0,68.0,3.0,21.0,12.0,32.0,32.0,46.0,39.0,39.0
174,0413,155.0,56.0,6.0,18.0,18.0,90.0,90.0,84.0,82.0,79.0
174,0413,116.0,64.0,6.0,12.0,12.0,93.0,90.0,88.0,82.0,84.0
174,0467,167.0,57.0,5.0,12.0,17.0,82.0,79.0,75.0,70.0,68.0
174,0467,132.0,76.0,4.0,22.0,13.0,97.0,93.0,93.0,90.0,90.0
174,0492,177.0,84.0,3.0,23.0,17.0,86.0,86.0,79.0,79.0,79.0
174,0492,135.0,62.0,4.0,22.0,12.0,93.0,86.0,90.0,82.0,82.0
174,0511,171.0,76.0,0.0,25.0,18.0,93.0,90.0,0.0,86.0,86.0
174,0511,128.0,63.0,4.0,22.0,15.0,93.0,90.0,82.0,86.0,86.0
174,0511,11.0,11.0,0.0,1.0,1.0,75.0,75.0,0.0,72.0,68.0
174,0511,11.0,7.0,0.0,4.0,3.0,75.0,72.0,0.0,64.0,68.0
174,0532,179.0,81.0,1.0,24.0,14.0,86.0,86.0,79.0,81.0,81.0
174,0532,12.0,5.0,0.0,1.0,0.0,77.0,82.0,0.0,21.0,0.0
174,0532,2.0,1.0,0.0,2.0,0.0,50.0,82.0,0.0,46.0,0.0
174,0532,15.0,12.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0
174,0532,203.0,95.0,5.0,52.0,23.0,61.0,54.0,46.0,50.0,50.0
174,0557,241.0,133.0,1.0,39.0,26.0,82.0,75.0,86.0,72.0,75.0
174,0557,12.0,6.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
174,0557,153.0,65.0,1.0,44.0,13.0,28.0,28.0,36.0,25.0,28.0
174,0578,108.0,61.0,1.0,32.0,22.0,54.0,50.0,43.0,45.0,46.0
174,0578,43.0,18.0,1.0,0.0,0.0,57.0,57.0,43.0,0.0,0.0
174,0584,150.0,90.0,3.0,30.0,27.0,86.0,82.0,79.0,79.0,79.0
174,0633,130.0,54.0,2.0,42.0,34.0,79.0,75.0,68.0,68.0,68.0
174,0633,24.0,23.0,0.0,0.0,1.0,75.0,72.0,0.0,0.0,79.0
174,0633,92.0,46.0,0.0,34.0,17.0,84.0,79.0,0.0,68.0,72.0
174,0664,127.0,59.0,4.0,22.0,12.0,90.0,90.0,82.0,81.0,81.0
174,0664,118.0,66.0,5.0,40.0,26.0,90.0,82.0,79.0,79.0,81.0
174,0681,158.0,78.0,3.0,27.0,14.0,93.0,90.0,79.0,82.0,82.0
174,0681,57.0,38.0,0.0,33.0,21.0,86.0,86.0,0.0,82.0,82.0
174,0699,90.0,47.0,2.0,24.0,19.0,93.0,93.0,86.0,90.0,86.0
174,0699,88.0,29.0,1.0,19.0,18.0,86.0,82.0,90.0,79.0,75.0
174,0750,128.0,50.0,2.0,30.0,25.0,97.0,97.0,91.0,93.0,86.0
174,0750,104.0,38.0,5.0,0.0,0.0,97.0,93.0,93.0,0.0,0.0
174,0750,167.0,58.0,6.0,24.0,13.0,97.0,93.0,90.0,86.0,86.0
174,0880,186.0,59.0,2.0,22.0,10.0,93.0,93.0,84.0,82.0,79.0
174,0880,150.0,63.0,7.0,34.0,11.0,93.0,90.0,86.0,82.0,82.0
174,0928,175.0,68.0,10.0,21.0,16.0,90.0,86.0,84.0,82.0,82.0
174,0928,128.0,50.0,6.0,29.0,12.0,97.0,93.0,84.0,82.0,82.0
174,0950,135.0,43.0,4.0,19.0,10.0,97.0,93.0,91.0,86.0,79.0
174,0956,164.0,63.0,3.0,22.0,9.0,93.0,90.0,82.0,86.0,79.0
174,0979,164.0,68.0,3.0,25.0,8.0,97.0,97.0,86.0,86.0,82.0
174,0980,106.0,34.0,1.0,10.0,3.0,100.0,97.0,97.0,91.0,82.0
174,0980,16.0,5.0,0.0,2.0,0.0,66.0,61.0,0.0,64.0,0.0
174,0980,70.0,43.0,2.0,12.0,7.0,79.0,79.0,70.0,72.0,72.0
174,1045,132.0,49.0,2.0,10.0,6.0,97.0,93.0,88.0,88.0,82.0
174,1045,49.0,9.0,0.0,5.0,1.0,97.0,97.0,0.0,90.0,75.0
174,1045,7.0,1.0,0.0,0.0,0.0,72.0,10.0,0.0,0.0,0.0
174,1045,76.0,37.0,10.0,15.0,4.0,100.0,97.0,93.0,93.0,88.0
174,1123,139.0,50.0,8.0,12.0,7.0,100.0,97.0,93.0,93.0,86.0
174,1123,92.0,38.0,4.0,14.0,4.0,100.0,97.0,91.0,86.0,84.0
174,1292,153.0,45.0,5.0,18.0,8.0,100.0,97.0,93.0,79.0,82.0
174,1292,73.0,40.0,4.0,11.0,7.0,104.0,97.0,93.0,86.0,86.0
174,1389,124.0,50.0,6.0,8.0,9.0,108.0,104.0,93.0,90.0,90.0
174,1389,103.0,32.0,2.0,10.0,6.0,104.0,97.0,95.0,86.0,81.0
174,1465,157.0,45.0,6.0,8.0,7.0,100.0,97.0,93.0,97.0,86.0
174,1465,95.0,56.0,3.0,17.0,4.0,100.0,97.0,93.0,86.0,88.0
174,1572,144.0,48.0,6.0,21.0,10.0,100.0,97.0,90.0,90.0,84.0
174,1572,133.0,38.0,6.0,13.0,4.0,104.0,97.0,99.0,86.0,82.0
174,1621,149.0,55.0,9.0,17.0,10.0,104.0,100.0,97.0,90.0,88.0
174,1621,109.0,46.0,5.0,10.0,6.0,104.0,100.0,90.0,88.0,79.0
174,1621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,1621,3.0,2.0,0.0,0.0,1.0,90.0,86.0,0.0,0.0,86.0
174,1664,153.0,49.0,5.0,17.0,5.0,100.0,100.0,93.0,90.0,79.0
174,1664,29.0,8.0,1.0,3.0,0.0,97.0,90.0,97.0,86.0,0.0
174,1664,1.0,4.0,0.0,0.0,0.0,86.0,52.0,0.0,0.0,0.0
174,1664,107.0,46.0,6.0,8.0,4.0,25.0,25.0,23.0,25.0,25.0
174,1699,172.0,59.0,9.0,21.0,8.0,93.0,93.0,82.0,79.0,88.0
174,1699,107.0,46.0,1.0,11.0,1.0,46.0,46.0,32.0,32.0,32.0
174,1774,171.0,69.0,8.0,20.0,13.0,93.0,93.0,86.0,84.0,86.0
174,1774,89.0,51.0,5.0,22.0,8.0,104.0,104.0,97.0,97.0,90.0
174,1802,153.0,79.0,4.0,24.0,13.0,100.0,97.0,84.0,90.0,86.0
174,1802,120.0,54.0,1.0,23.0,5.0,104.0,104.0,93.0,97.0,93.0
174,1839,158.0,72.0,3.0,21.0,12.0,100.0,97.0,86.0,90.0,84.0
174,1839,110.0,54.0,4.0,14.0,7.0,100.0,97.0,93.0,86.0,86.0
174,1906,154.0,58.0,2.0,20.0,11.0,100.0,97.0,97.0,88.0,79.0
174,1906,131.0,59.0,3.0,11.0,9.0,104.0,104.0,97.0,93.0,86.0
174,1906,9.0,4.0,0.0,4.0,0.0,75.0,70.0,0.0,70.0,0.0
174,1906,2.0,2.0,0.0,1.0,2.0,75.0,77.0,0.0,68.0,72.0
174,1960,131.0,61.0,5.0,25.0,4.0,104.0,100.0,93.0,93.0,86.0
174,1960,44.0,23.0,1.0,12.0,12.0,75.0,72.0,72.0,64.0,63.0
174,1960,30.0,18.0,0.0,8.0,1.0,72.0,68.0,0.0,66.0,72.0
174,1960,136.0,75.0,4.0,25.0,18.0,100.0,97.0,90.0,93.0,90.0
174,2011,163.0,63.0,4.0,26.0,22.0,100.0,93.0,88.0,88.0,84.0
174,2011,144.0,63.0,6.0,28.0,21.0,104.0,100.0,93.0,90.0,82.0
174,2089,159.0,63.0,3.0,29.0,17.0,97.0,93.0,93.0,86.0,82.0
174,2089,131.0,67.0,4.0,38.0,23.0,104.0,100.0,91.0,93.0,86.0
174,2156,174.0,93.0,3.0,34.0,20.0,100.0,97.0,90.0,90.0,86.0
174,2156,101.0,49.0,4.0,24.0,27.0,108.0,104.0,95.0,93.0,86.0
174,2249,163.0,83.0,2.0,21.0,14.0,100.0,100.0,82.0,72.0,73.0
174,2249,113.0,63.0,0.0,23.0,28.0,104.0,100.0,0.0,93.0,90.0
174,2322,130.0,65.0,7.0,21.0,11.0,104.0,100.0,97.0,86.0,79.0
174,2322,141.0,74.0,2.0,30.0,28.0,104.0,100.0,97.0,93.0,90.0
174,2394,137.0,50.0,4.0,21.0,19.0,104.0,100.0,100.0,90.0,90.0
174,2394,119.0,64.0,2.0,18.0,20.0,111.0,104.0,97.0,93.0,90.0
174,2425,144.0,47.0,9.0,26.0,19.0,104.0,100.0,93.0,93.0,82.0
174,2425,115.0,50.0,6.0,26.0,18.0,108.0,104.0,90.0,90.0,93.0
174,2472,119.0,39.0,1.0,19.0,16.0,104.0,104.0,100.0,46.0,75.0
174,2472,128.0,48.0,7.0,27.0,25.0,102.0,100.0,90.0,90.0,86.0
174,2514,102.0,48.0,5.0,29.0,15.0,104.0,100.0,97.0,90.0,86.0
